ID_CPA,CD_CPA,DS_CPA,LIVELLO,TI_BENE_SERVIZIO,FL_UTILIZZABILE,UTCR,UTUV,PG_VER_REC
82517,"470089","Servizi di vendita al dettaglio di prodotti non di consumo diversi da quelli alimentari n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82518,"470091","Servizi di vendita al dettaglio di oggetti di antiquariato",6,"S","N","SYSTEM","SYSTEM","1"
82519,"470092","Servizi di vendita al dettaglio di libri di seconda mano",6,"S","N","SYSTEM","SYSTEM","1"
82520,"470099","Servizi di vendita al dettaglio di altri articoli di seconda mano",6,"S","N","SYSTEM","SYSTEM","1"
82521,"491011","Servizi di trasporto ferroviario per turismo",6,"S","N","SYSTEM","SYSTEM","1"
82522,"491019","Altri servizi di trasporto ferroviario interurbano di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82523,"492011","Servizi di trasporto ferroviario di merci in vagoni frigoriferi",6,"S","N","SYSTEM","SYSTEM","1"
82524,"492012","Servizi di trasporto ferroviario di prodotti petroliferi mediante carri cisterna",6,"S","N","SYSTEM","SYSTEM","1"
82525,"492013","Servizi di trasporto ferroviario di prodotti petroliferi mediante carri cisterna",6,"S","N","SYSTEM","SYSTEM","1"
82526,"492014","Servizi di trasporto ferroviario di container intermodali",6,"S","N","SYSTEM","SYSTEM","1"
82527,"492015","Servizi di trasporto ferroviario di corrispondenza e pacchi",6,"S","N","SYSTEM","SYSTEM","1"
82528,"492016","Servizi di trasporto ferroviario di merci solide alla rinfusa",6,"S","N","SYSTEM","SYSTEM","1"
82529,"492019","Altri servizi di trasporto ferroviario di merci",6,"S","N","SYSTEM","SYSTEM","1"
82530,"493110","Servizi di trasporto ferroviario urbano e suburbano di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82531,"493121","Servizi di trasporto stradale urbano e suburbano, regolare, di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82532,"493122","Servizi di trasporto stradale urbano e suburbano, a modalita mista, regolare, di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82533,"493211","Servizi di taxi",6,"S","N","SYSTEM","SYSTEM","1"
82534,"493212","Servizi di noleggio di autovetture con autista",6,"S","N","SYSTEM","SYSTEM","1"
82535,"493911","Servizi di trasporto stradale interurbano, regolare, di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82536,"493912","Servizi di trasporto stradale interurbano speciale, regolare, di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82537,"493913","Altri servizi di trasporto stradale speciale, regolare, di passeggeri",6,"S","N","SYSTEM","SYSTEM","1"
82538,"493920","Servizi di trasporto di passeggeri mediante funicolari, funivie e sciovie",6,"S","N","SYSTEM","SYSTEM","1"
82539,"493931","Servizi di noleggio di autobus e autopullman con autista",6,"S","N","SYSTEM","SYSTEM","1"
82540,"493932","Servizi di trasporto stradale di passeggeri per turismo",6,"S","N","SYSTEM","SYSTEM","1"
82541,"493933","Servizi charter locali di autobus e autopullman, non regolari",6,"S","N","SYSTEM","SYSTEM","1"
82542,"493934","Servizi charter di autobus e autopullman, non regolari, per grandi distanze",6,"S","N","SYSTEM","SYSTEM","1"
82543,"493935","Servizi di trasporto stradale di passeggeri mediante veicoli a trazione umana o animale",6,"S","N","SYSTEM","SYSTEM","1"
82544,"493939","Servizi di trasporto terrestre di passeggeri, n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82545,"494111","Servizi di trasporto di merci su strada in veicoli frigoriferi",6,"S","N","SYSTEM","SYSTEM","1"
82546,"494112","Servizi di trasporto di merci su strada di prodotti petroliferi in autocisterne o semirimorchi cisterna",6,"S","N","SYSTEM","SYSTEM","1"
82547,"494113","Servizi di trasporto di merci su strada di altri liquidi o gas alla rinfusa in autocisterne o semirimorchi cisterna",6,"S","N","SYSTEM","SYSTEM","1"
82548,"494114","Servizi di trasporto stradale di container intermodali",6,"S","N","SYSTEM","SYSTEM","1"
82549,"494115","Servizi di trasporto stradale di merci solide alla rinfusa",6,"S","N","SYSTEM","SYSTEM","1"
82550,"494116","Servizi di trasporto stradale di animali vivi",6,"S","N","SYSTEM","SYSTEM","1"
82551,"494117","Servizi di trasporto stradale di merci mediante veicoli a trazione umana o animale",6,"S","N","SYSTEM","SYSTEM","1"
82552,"494118","Servizi di trasporto stradale di corrispondenza e pacchi",6,"S","N","SYSTEM","SYSTEM","1"
82553,"494119","Altri servizi di trasporto stradale di merci",6,"S","N","SYSTEM","SYSTEM","1"
82554,"494120","Servizi di noleggio di furgoni con autista",6,"S","N","SYSTEM","SYSTEM","1"
82555,"494211","Servizi di trasloco per privati",6,"S","N","SYSTEM","SYSTEM","1"
82556,"494219","Altri servizi di trasloco",6,"S","N","SYSTEM","SYSTEM","1"
82557,"495011","Servizi di trasporto mediante condotte di petrolio greggio o raffinato e di prodotti del petrolio",6,"S","N","SYSTEM","SYSTEM","1"
83235,"931110","Servizi di gestione di stadi ed altri impianti sportivi",6,"S","N","SYSTEM","SYSTEM","1"
83236,"931210","Servizi forniti da club sportivi",6,"S","N","SYSTEM","SYSTEM","1"
83237,"931310","Servizi di palestre e centri fitness",6,"S","N","SYSTEM","SYSTEM","1"
83238,"931911","Servizi di promozione di eventi sportivi e di sport non agonistici",6,"S","N","SYSTEM","SYSTEM","1"
83239,"931912","Servizi forniti da atleti e sportivi",6,"S","N","SYSTEM","SYSTEM","1"
83240,"931913","Servizi di supporto ad attivita sportive e ricreative",6,"S","N","SYSTEM","SYSTEM","1"
83241,"931919","Altri servizi di supporto ad attivita sportive e di sport non agonistici",6,"S","N","SYSTEM","SYSTEM","1"
83242,"932110","Servizi dei parchi di divertimento e parchi di attrazione tematici",6,"S","N","SYSTEM","SYSTEM","1"
83243,"932911","Servizi ricreativi in parchi e spiagge",6,"S","N","SYSTEM","SYSTEM","1"
83244,"932919","Servizi ricreativi vari n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83245,"932921","Servizi di spettacoli di fuochi d'?fartificio e di '???suoni e luci'??¢",6,"S","N","SYSTEM","SYSTEM","1"
83246,"932922","Servizi di macchine da gioco funzionanti con monete",6,"S","N","SYSTEM","SYSTEM","1"
83247,"932929","Servizi di intrattenimento e di spettacolo n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83248,"941110","Servizi forniti da organizzazioni associative di imprese di datori di lavoro",6,"S","N","SYSTEM","SYSTEM","1"
83249,"941210","Servizi forniti da associazioni professionali",6,"S","N","SYSTEM","SYSTEM","1"
83250,"942010","Servizi forniti da associazioni sindacali",6,"S","N","SYSTEM","SYSTEM","1"
83251,"949110","Servizi forniti da organizzazioni religiose",6,"S","N","SYSTEM","SYSTEM","1"
83252,"949210","Servizi forniti da organizzazioni politiche",6,"S","N","SYSTEM","SYSTEM","1"
83253,"949911","Servizi forniti da organizzazioni per la difesa dei diritti dell'?fuomo",6,"S","N","SYSTEM","SYSTEM","1"
83254,"949912","Servizi forniti da gruppi di difesa dell'?fambiente",6,"S","N","SYSTEM","SYSTEM","1"
83255,"949913","Servizi di tutela di gruppi particolari",6,"S","N","SYSTEM","SYSTEM","1"
83256,"949914","Altri servizi di supporto al miglioramento delle condizioni di vita e delle strutture collettive",6,"S","N","SYSTEM","SYSTEM","1"
83257,"949915","Servizi forniti dalle associazioni giovanili",6,"S","N","SYSTEM","SYSTEM","1"
83258,"949916","Servizi forniti dalle associazioni culturali e ricreative",6,"S","N","SYSTEM","SYSTEM","1"
83259,"949917","Servizi forniti da altre organizzazioni civili e sociali",6,"S","N","SYSTEM","SYSTEM","1"
83260,"949919","Servizi forniti da altre organizzazioni associative n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83261,"949920","Servizi di sostegno finanziario da parte di organizzazioni associative",6,"S","N","SYSTEM","SYSTEM","1"
83262,"951110","Servizi di riparazione di elaboratori elettronici e di unita periferiche",6,"S","N","SYSTEM","SYSTEM","1"
83263,"951210","Servizi di riparazione di apparecchiature per le comunicazioni",6,"S","N","SYSTEM","SYSTEM","1"
83264,"952110","Servizi di riparazione di prodotti elettronici di consumo",6,"S","N","SYSTEM","SYSTEM","1"
83265,"952210","Servizi di riparazione di elettrodomestici e di attrezzature per la casa e per il giardino",6,"S","N","SYSTEM","SYSTEM","1"
83266,"952310","Servizi di riparazione di calzature e di articoli in cuoio",6,"S","N","SYSTEM","SYSTEM","1"
83267,"952410","Servizi di riparazione di mobili e di oggetti di arredamento",6,"S","N","SYSTEM","SYSTEM","1"
83268,"952511","Servizi di riparazione di orologi",6,"S","N","SYSTEM","SYSTEM","1"
83269,"952512","Servizi di riparazione di gioielli",6,"S","N","SYSTEM","SYSTEM","1"
83270,"952911","Servizi di riparazione e di modifica di capi di vestiario e di articoli tessili per la casa",6,"S","N","SYSTEM","SYSTEM","1"
83271,"952912","Servizi di riparazione di biciclette",6,"S","N","SYSTEM","SYSTEM","1"
83272,"952913","Servizi di riparazione e manutenzione di strumenti musicali",6,"S","N","SYSTEM","SYSTEM","1"
83273,"952914","Servizi di riparazione e manutenzione di attrezzature sportive",6,"S","N","SYSTEM","SYSTEM","1"
83274,"952919","Servizi di riparazione di altri beni di uso personale e domestico n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83275,"960111","Servizi di lavanderia con macchine funzionanti a gettone o a monete",6,"S","N","SYSTEM","SYSTEM","1"
83276,"960112","Servizi di pulitura a secco (inclusi servizi di pulitura di pellicce)",6,"S","N","SYSTEM","SYSTEM","1"
83277,"960113","Servizi di stiratura",6,"S","N","SYSTEM","SYSTEM","1"
83278,"960114","Servizi di tintoria",6,"S","N","SYSTEM","SYSTEM","1"
83279,"960119","Altri servizi di pulizia di articoli tessili",6,"S","N","SYSTEM","SYSTEM","1"
83280,"960211","Servizi dei saloni di parrucchiere per donne e ragazze",6,"S","N","SYSTEM","SYSTEM","1"
83281,"960212","Servizi dei saloni di parrucchiere e di barbiere per uomini e ragazzi",6,"S","N","SYSTEM","SYSTEM","1"
83282,"960213","Servizi di cure estetiche, manicure e pedicure",6,"S","N","SYSTEM","SYSTEM","1"
83283,"960219","Altri servizi degli istituti di bellezza",6,"S","N","SYSTEM","SYSTEM","1"
83284,"960220","Capelli umani, non lavorati",6,"S","N","SYSTEM","SYSTEM","1"
81182,"231912","Piastrelle, lastre, mattoni, quadrelli, tegole ed altri oggetti in vetro pressato o a stampo; vetri riuniti in vetrate; vetro detto multicellulare o vetro ad alveoli, in blocchi, lastre o forme simili",6,"B","N","SYSTEM","SYSTEM","1"
81183,"231921","Ampolle e involucri tubolari, aperti, e loro parti, di vetro, per lampade elettriche, tubi catodici o simili",6,"B","N","SYSTEM","SYSTEM","1"
81184,"231922","Vetri da orologeria e da occhialeria, non lavorati otticamente; sfere (globi) cave e loro segmenti, per la fabbricazione di tali vetri",6,"B","N","SYSTEM","SYSTEM","1"
81185,"231923","Vetrerie per laboratorio, per uso igienico o per farmacia; ampolle di vetro",6,"B","N","SYSTEM","SYSTEM","1"
81186,"231924","Parti di lampadari, apparecchi per l'?illuminazione, insegne luminose, targhette indicatrici luminose ed oggetti simili, di vetro",6,"B","N","SYSTEM","SYSTEM","1"
81187,"231925","Isolatori per l'?felettricita, di vetro",6,"B","N","SYSTEM","SYSTEM","1"
81188,"231926","Lavori di vetro n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81189,"231991","Servizi di finitura di altro vetro, comprese le vetrerie per uso tecnico",6,"S","N","SYSTEM","SYSTEM","1"
81190,"231999","Attivita in subfornitura nell'?ambito della produzione di altro vetro lavorato, comprese le vetrerie per uso tecnico",6,"S","N","SYSTEM","SYSTEM","1"
81191,"232011","Mattoni, lastre, piastrelle ed altri pezzi ceramici di farine silicee fossili o di terre silicee simili",6,"B","N","SYSTEM","SYSTEM","1"
81192,"232012","Mattoni, lastre, piastrelle e simili pezzi ceramici da costruzione, refrattari, diversi da quelli di farine silicee fossili o di terre silicee simili",6,"B","N","SYSTEM","SYSTEM","1"
81193,"232013","Cementi, malte, calcestruzzi e composizioni simili, refrattari, n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81194,"232014","Prodotti refrattari non sottoposti a cottura; altri prodotti ceramici refrattari",6,"B","N","SYSTEM","SYSTEM","1"
81195,"232099","Attivita in subfornitura nell'?ambito della fabbricazione dei prodotti refrattari",6,"S","N","SYSTEM","SYSTEM","1"
81196,"233110","Piastrelle e lastre in ceramica per pavimenti e rivestimenti",6,"B","N","SYSTEM","SYSTEM","1"
81197,"233199","Attivita in subfornitura nell'?ambito della produzione delle piastrelle e lastre in ceramica per pavimenti e rivestimenti",6,"S","N","SYSTEM","SYSTEM","1"
81198,"233211","Mattoni da costruzione, tavelloni o volterrane, copriferro ed elementi simili di ceramica, non refrattari",6,"B","N","SYSTEM","SYSTEM","1"
81199,"233212","Tegole, elementi di camini, condotte di fumo, ornamenti architettonici, di ceramica, ed altri prodotti ceramici per l'?fedilizia",6,"B","N","SYSTEM","SYSTEM","1"
81200,"233213","Tubi, grondaie ed accessori per tubazioni, di ceramica",6,"B","N","SYSTEM","SYSTEM","1"
81201,"233299","Attivita in subfornitura nell'?ambito della produzione di mattoni, tegole ed altri prodotti per l'?fedilizia, in terracotta",6,"S","N","SYSTEM","SYSTEM","1"
81202,"234111","Vasellame, altri oggetti per uso domestico ed oggetti di igiene o da toletta, di porcellana",6,"B","N","SYSTEM","SYSTEM","1"
81203,"234112","Vasellame, altri oggetti per uso domestico ed oggetti di igiene o da toletta, di ceramica esclusa la porcellana",6,"B","N","SYSTEM","SYSTEM","1"
81204,"234113","Statuette ed altri oggetti d'?fornamento, di ceramica",6,"B","N","SYSTEM","SYSTEM","1"
81205,"234199","Attivita in subfornitura nell'?ambito della fabbricazione dei prodotti in ceramica per usi domestici e ornamentali",6,"S","N","SYSTEM","SYSTEM","1"
81206,"234210","Sanitari in ceramica",6,"B","N","SYSTEM","SYSTEM","1"
81207,"234299","Attivita in subfornitura nell'?ambito della produzione dei sanitari in ceramica",6,"S","N","SYSTEM","SYSTEM","1"
81208,"234310","Isolatori per l'?felettricita, in ceramica; pezzi isolanti per macchine, apparecchi o impianti elettrici, in ceramica",6,"B","N","SYSTEM","SYSTEM","1"
81209,"234399","Attivita in subfornitura nell'?ambito della produzione di isolatori e pezzi isolanti in ceramica",6,"S","N","SYSTEM","SYSTEM","1"
81210,"234411","Apparecchi ed articoli per usi chimici o per altri usi tecnici, di porcellana",6,"B","N","SYSTEM","SYSTEM","1"
81211,"234412","Apparecchi ed articoli per usi chimici o per altri usi tecnici, di ceramica esclusa la porcellana",6,"B","N","SYSTEM","SYSTEM","1"
81212,"234499","Attivita in subfornitura nell'?ambito della fabbricazione di altri prodotti ceramici per uso tecnico e industriale",6,"S","N","SYSTEM","SYSTEM","1"
81213,"234911","Articoli di ceramica per usi agricoli e per il trasporto o l'?fimballaggio di prodotti",6,"B","N","SYSTEM","SYSTEM","1"
81214,"234912","Altri prodotti ceramici diversi da quelli per l'?fedilizia, n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
81215,"234999","Attivita in subfornitura nell'?ambito della fabbricazione di altri prodotti ceramici",6,"S","N","SYSTEM","SYSTEM","1"
81216,"235111","Cementi non polverizzati detti 'clinkers'",6,"B","N","SYSTEM","SYSTEM","1"
81217,"235112","Cementi Portland, cementi alluminosi, cementi di scoria e cementi idraulici simili",6,"B","N","SYSTEM","SYSTEM","1"
81218,"235199","Attivita in subfornitura nell'?ambito della produzione del cemento",6,"S","N","SYSTEM","SYSTEM","1"
81219,"235210","Calce viva, calce spenta e calce idraulica",6,"B","N","SYSTEM","SYSTEM","1"
81220,"235220","Gesso",6,"B","N","SYSTEM","SYSTEM","1"
81221,"235230","Dolomite calcinata; pigiata di dolomite",6,"B","N","SYSTEM","SYSTEM","1"
81222,"235299","Attivita in subfornitura nell'?ambito della produzione di calce e gesso",6,"S","N","SYSTEM","SYSTEM","1"
81851,"289261","Parti di macchine di sondaggio, di perforazione o di escavazione; parti di gru",6,"B","N","SYSTEM","SYSTEM","1"
81852,"289262","Parti di macchine ed apparecchi per selezionare, frantumare o altrimenti trattare le terre, le pietre e simili",6,"B","N","SYSTEM","SYSTEM","1"
81853,"289299","Attivita in subfornitura nell'?ambito della produzione delle macchine da miniera, cava e cantiere",6,"S","N","SYSTEM","SYSTEM","1"
81854,"289311","Scrematrici centrifughe",6,"B","N","SYSTEM","SYSTEM","1"
81855,"289312","Macchine ed apparecchi per l'?industria del latte",6,"B","N","SYSTEM","SYSTEM","1"
81856,"289313","Macchine ed apparecchi n.c.a. per la macinazione o la lavorazione dei cereali o dei legumi secchi",6,"B","N","SYSTEM","SYSTEM","1"
81857,"289314","Macchine ed apparecchi per la fabbricazione di vino, sidro, succhi di frutta e bevande simili",6,"B","N","SYSTEM","SYSTEM","1"
81858,"289315","Forni non elettrici per i prodotti della panetteria; apparecchi e dispositivi per la cottura o per il riscaldamento degli alimenti, esclusi gli apparecchi di tipo domestico",6,"B","N","SYSTEM","SYSTEM","1"
81859,"289316","Essiccatori per prodotti agricoli",6,"B","N","SYSTEM","SYSTEM","1"
81860,"289317","Macchine ed apparecchi n.c.a. per la preparazione o la fabbricazione industriale di alimenti o di bevande (inclusi i grassi e gli oli)",6,"B","N","SYSTEM","SYSTEM","1"
81861,"289319","Macchine ed apparecchi n.c.a. per la preparazione o la trasformazione del tabacco",6,"B","N","SYSTEM","SYSTEM","1"
81862,"289320","Macchine per la pulitura, la cernita e la vagliatura dei cereali o dei legumi secchi",6,"B","N","SYSTEM","SYSTEM","1"
81863,"289331","Parti di macchine e di apparecchi per la fabbricazione di bevande",6,"B","N","SYSTEM","SYSTEM","1"
81864,"289332","Parti di macchine e di apparecchi per la lavorazione dei prodotti alimentari",6,"B","N","SYSTEM","SYSTEM","1"
81865,"289333","Parti di macchine e di apparecchi per la lavorazione del tabacco",6,"B","N","SYSTEM","SYSTEM","1"
81866,"289334","Parti di macchine per la pulitura, la cernita e la vagliatura dei cereali o dei legumi secchi",6,"B","N","SYSTEM","SYSTEM","1"
81867,"289399","Attivita in subfornitura nell'?ambito della produzione di macchine per la lavorazione dei prodotti alimentari, delle bevande e del tabacco",6,"S","N","SYSTEM","SYSTEM","1"
81868,"289411","Macchine per la filatura (estrusione), per lo stiramento, la testurizzazione o il taglio delle materie tessili sintetiche o artificiali; macchine per la preparazione delle materie tessili",6,"B","N","SYSTEM","SYSTEM","1"
