"pg_storico_","im02","dt01","dt02","dacr","utcr","duva","utuv","pg_ver_rec","esercizio","cd_unita_funzionale","cd_chiave_primaria","cd_chiave_secondaria","val01","val02","val03","val04","im01","user_","dt_transaction_","action_"
"3927","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:10:10.000","$$$$SYSDATE$$$$","5958","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:15:00.000","U"
"3928","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:15:00.000","$$$$SYSDATE$$$$","5959","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:15:00.000","U"
"3929","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:15:00.000","$$$$SYSDATE$$$$","5960","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:20:00.000","U"
"3853","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T07:05:00.000","$$$$SYSDATE$$$$","5884","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T07:10:00.000","U"
"3854","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T07:10:00.000","$$$$SYSDATE$$$$","5885","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T07:10:00.000","U"
"3917","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T09:45:07.000","$$$$SYSDATE$$$$","5948","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T09:50:00.000","U"
"3918","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T09:50:00.000","$$$$SYSDATE$$$$","5949","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T09:50:00.000","U"
"3930","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:20:00.000","$$$$SYSDATE$$$$","5961","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:20:00.000","U"
"3931","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:20:00.000","$$$$SYSDATE$$$$","5962","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:25:00.000","U"
"3932","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:25:00.000","$$$$SYSDATE$$$$","5963","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:25:00.000","U"
"3933","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:25:00.000","$$$$SYSDATE$$$$","5964","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:30:00.000","U"
"3934","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:30:00.000","$$$$SYSDATE$$$$","5965","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:30:00.000","U"
"3935","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:30:00.000","$$$$SYSDATE$$$$","5966","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:35:00.000","U"
"3936","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:35:00.000","$$$$SYSDATE$$$$","5967","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:35:00.000","U"
"3937","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:35:00.000","$$$$SYSDATE$$$$","5968","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:40:00.000","U"
"3938","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:40:00.000","$$$$SYSDATE$$$$","5969","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:40:00.000","U"
"3939","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:40:00.000","$$$$SYSDATE$$$$","5970","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:45:00.000","U"
"3940","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:45:00.000","$$$$SYSDATE$$$$","5971","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:45:00.000","U"
"3941","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:45:00.000","$$$$SYSDATE$$$$","5972","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:50:00.000","U"
"3942","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:50:00.000","$$$$SYSDATE$$$$","5973","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:50:01.000","U"
"3943","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:50:01.000","$$$$SYSDATE$$$$","5974","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T10:55:00.000","U"
"3944","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:55:00.000","$$$$SYSDATE$$$$","5975","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T10:55:00.000","U"
"3945","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T10:55:00.000","$$$$SYSDATE$$$$","5976","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:00:00.000","U"
"3946","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:00:00.000","$$$$SYSDATE$$$$","5977","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:00:00.000","U"
"3947","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:00:00.000","$$$$SYSDATE$$$$","5978","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:05:00.000","U"
"3948","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:05:00.000","$$$$SYSDATE$$$$","5979","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:05:00.000","U"
"3949","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:05:00.000","$$$$SYSDATE$$$$","5980","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:10:00.000","U"
"3950","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:10:00.000","$$$$SYSDATE$$$$","5981","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:10:00.000","U"
"3951","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:10:00.000","$$$$SYSDATE$$$$","5982","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:15:00.000","U"
"3952","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:15:00.000","$$$$SYSDATE$$$$","5983","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:15:00.000","U"
"3953","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:15:00.000","$$$$SYSDATE$$$$","5984","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:20:00.000","U"
"3954","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:20:00.000","$$$$SYSDATE$$$$","5985","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:20:00.000","U"
"3955","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:20:00.000","$$$$SYSDATE$$$$","5986","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:25:00.000","U"
"3956","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:25:00.000","$$$$SYSDATE$$$$","5987","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:25:00.000","U"
"3957","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:25:00.000","$$$$SYSDATE$$$$","5988","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:30:00.000","U"
"3958","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:30:00.000","$$$$SYSDATE$$$$","5989","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:30:01.000","U"
"3959","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:30:01.000","$$$$SYSDATE$$$$","5990","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:35:00.000","U"
"3960","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:35:00.000","$$$$SYSDATE$$$$","5991","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:35:01.000","U"
"3961","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:35:01.000","$$$$SYSDATE$$$$","5992","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:40:00.000","U"
"3962","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:40:00.000","$$$$SYSDATE$$$$","5993","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:40:00.000","U"
"3963","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:40:00.000","$$$$SYSDATE$$$$","5994","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:45:00.000","U"
"3964","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:45:00.000","$$$$SYSDATE$$$$","5995","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:45:00.000","U"
"3965","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:45:00.000","$$$$SYSDATE$$$$","5996","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:50:00.000","U"
"3966","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:50:00.000","$$$$SYSDATE$$$$","5997","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:50:00.000","U"
"3967","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:50:00.000","$$$$SYSDATE$$$$","5998","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T11:55:00.000","U"
"3968","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:55:00.000","$$$$SYSDATE$$$$","5999","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T11:55:00.000","U"
"3969","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T11:55:00.000","$$$$SYSDATE$$$$","6000","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T12:00:00.000","U"
"3970","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T12:00:00.000","$$$$SYSDATE$$$$","6001","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T12:00:00.000","U"
"3701","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T00:45:01.000","$$$$SYSDATE$$$$","5732","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T00:50:00.000","U"
"3702","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T00:50:00.000","$$$$SYSDATE$$$$","5733","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T00:50:01.000","U"
"3703","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T00:50:01.000","$$$$SYSDATE$$$$","5734","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T00:55:00.000","U"
"3704","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T00:55:00.000","$$$$SYSDATE$$$$","5735","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T00:55:01.000","U"
"3705","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T00:55:01.000","$$$$SYSDATE$$$$","5736","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:00:00.000","U"
"3706","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:00:00.000","$$$$SYSDATE$$$$","5737","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:00:01.000","U"
"3707","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:00:01.000","$$$$SYSDATE$$$$","5738","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:05:00.000","U"
"3708","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:05:00.000","$$$$SYSDATE$$$$","5739","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:05:00.000","U"
"3709","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:05:00.000","$$$$SYSDATE$$$$","5740","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:10:00.000","U"
"3710","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:10:00.000","$$$$SYSDATE$$$$","5741","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:10:00.000","U"
"3711","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:10:00.000","$$$$SYSDATE$$$$","5742","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:15:00.000","U"
"3712","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:15:00.000","$$$$SYSDATE$$$$","5743","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:15:00.000","U"
"3713","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:15:00.000","$$$$SYSDATE$$$$","5744","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:20:00.000","U"
"3714","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:20:00.000","$$$$SYSDATE$$$$","5745","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:20:00.000","U"
"3715","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:20:00.000","$$$$SYSDATE$$$$","5746","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:25:00.000","U"
"3716","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:25:00.000","$$$$SYSDATE$$$$","5747","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:25:00.000","U"
"3717","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:25:00.000","$$$$SYSDATE$$$$","5748","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:30:00.000","U"
"3718","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:30:00.000","$$$$SYSDATE$$$$","5749","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:30:00.000","U"
"3719","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:30:00.000","$$$$SYSDATE$$$$","5750","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:35:00.000","U"
"3720","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:35:00.000","$$$$SYSDATE$$$$","5751","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:35:00.000","U"
"3721","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:35:00.000","$$$$SYSDATE$$$$","5752","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:40:00.000","U"
"3722","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:40:00.000","$$$$SYSDATE$$$$","5753","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:40:00.000","U"
"3723","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:40:00.000","$$$$SYSDATE$$$$","5754","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:45:00.000","U"
"3724","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:45:00.000","$$$$SYSDATE$$$$","5755","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:45:00.000","U"
"3725","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:45:00.000","$$$$SYSDATE$$$$","5756","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:50:00.000","U"
"3726","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:50:00.000","$$$$SYSDATE$$$$","5757","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:50:00.000","U"
"3727","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:50:00.000","$$$$SYSDATE$$$$","5758","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T01:55:00.000","U"
"3728","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:55:00.000","$$$$SYSDATE$$$$","5759","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T01:55:00.000","U"
"3729","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T01:55:00.000","$$$$SYSDATE$$$$","5760","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T02:00:00.000","U"
"3730","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T02:00:00.000","$$$$SYSDATE$$$$","5761","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T02:00:00.000","U"
"3731","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T02:00:00.000","$$$$SYSDATE$$$$","5762","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","N","NULL","PCIR009","2017-11-23T02:05:00.000","U"
"3732","NULL","NULL","NULL","2016-02-02T16:04:30.000","$$$$SYSTEM$$$$","2017-11-23T02:05:00.000","$$$$SYSDATE$$$$","5763","0","*","EMAIL_PEC","SDI","servizio.fatturazione@pec.iss.it","M6eiOJtXxXgr02jEWFA5Ng==","NULL","Y","NULL","PCIR009","2017-11-23T02:05:00.000","U"
